FECHA;EMISOR;VALOR;VALOR NOMINAL;PRECIO;NUMERO ACCIONES;VALOR EFECTIVO;PROCEDENCIA
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-02-24;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;4,00;392,00;Q
2023-02-27;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,13;770,00;1640,10;G
2023-02-27;BRIKAPITAL SA;ACCIONES;1000,00;750,00;5,00;3750,00;Q
2023-02-27;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,13;1000,00;2130,00;G
2023-02-27;BRIKAPITAL SA;ACCIONES;1000,00;770,00;189,00;145530,00;G
2023-02-27;CONCLINA C A  CIA CONJU CLINICO NACIONAL;ACCIONES;1,00;1,00;2178,00;2178,00;Q
2023-02-27;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1,00;0,95;316,00;300,20;Q
2023-02-27;CONCLINA C A  CIA CONJU CLINICO NACIONAL;ACCIONES;1,00;1,00;3896,00;3896,00;Q
2023-02-27;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1,00;0,95;211,00;200,45;Q
2023-02-27;CONCLINA C A  CIA CONJU CLINICO NACIONAL;ACCIONES;1,00;1,00;5826,00;5826,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,13;1334,00;2841,42;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;661,00;1414,54;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;2500,00;5350,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,13;2900,00;6177,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;1672,00;3578,08;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,13;3000,00;6390,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;1,00;2957,00;2957,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;1,07;5552,00;5940,64;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;2,00;200,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;2,00;200,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;2,00;200,00;Q
2023-02-27;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;4,00;400,00;Q
2023-02-27;HOLCIM ECUADOR S.A.;ACCIONES;3,00;58,00;7,00;406,00;G
2023-02-27;HOLCIM ECUADOR S.A.;ACCIONES;3,00;50,00;200,00;10000,00;Q
2023-02-27;HOLCIM ECUADOR S.A.;ACCIONES;3,00;50,00;65,00;3250,00;Q
2023-02-28;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;1,10;460,00;506,00;Q
2023-02-28;HOLCIM ECUADOR S.A.;ACCIONES;3,00;50,00;2393,00;119650,00;Q
2023-02-28;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;1,10;450,00;495,00;Q
2023-02-28;HOLCIM ECUADOR S.A.;ACCIONES;3,00;50,00;7,00;350,00;Q
2023-02-28;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,15;245,00;526,75;Q
2023-02-28;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,15;2576,00;5538,40;Q
2023-02-28;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;1551,00;3319,14;Q
2023-02-28;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,13;1391,00;2962,83;Q
2023-02-28;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;10000,00;21400,00;Q
2023-02-28;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,15;450,00;967,50;Q
2023-02-28;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;21240,00;45453,60;Q
2023-02-28;CONCLINA C A  CIA CONJU CLINICO NACIONAL;ACCIONES;1,00;1,00;2688,00;2688,00;Q
2023-02-28;CONCLINA C A  CIA CONJU CLINICO NACIONAL;ACCIONES;1,00;1,00;2687,00;2687,00;Q
2023-02-28;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,15;10893,00;23419,95;G
2023-03-01;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1,00;0,85;10000,00;8500,00;Q
2023-03-01;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;4675,00;10004,50;G
2023-03-01;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1,00;0,85;4976,00;4229,60;Q
2023-03-01;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,15;160,00;344,00;G
2023-03-01;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1,00;0,85;8851,00;7523,35;Q
2023-03-01;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,15;160,00;344,00;G
2023-03-01;BANCO DE LA PRODUCCION S.A . PRODUBANCO;ACCIONES;1,00;0,85;5423,00;4609,55;Q
2023-03-01;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;970,00;2075,80;G
2023-03-01;TECAFORTUNA SA;ACCIONES;1,00;3,21;25670,00;82400,70;G
2023-03-01;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;530,00;1134,20;G
2023-03-01;BANCO PICHINCHA C.A.;ACCIONES;100,00;82,00;110,00;9020,00;Q
2023-03-01;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,15;230,00;494,50;G
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,15;480,00;1032,00;G
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,15;161,00;346,15;G
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,15;160,00;344,00;G
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,15;160,00;344,00;G
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;CONCLINA C A  CIA CONJU CLINICO NACIONAL;ACCIONES PREFERIDAS;1,00;1,05;7424,00;7795,20;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,15;4600,00;9890,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,15;161,00;346,15;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,13;270,00;575,10;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,12;886,00;1878,32;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;200,00;428,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,13;3680,00;7838,40;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;7480,00;16007,20;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;1,07;500,00;535,00;G
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;4,00;392,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;2,00;196,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;4,00;392,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;6,00;588,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;10,00;980,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-01;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-02;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;1,00;12000,00;12000,00;Q
2023-03-02;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-03-02;BANCO GUAYAQUIL S.A.;ACCIONES;1,00;1,05;6890,00;7234,50;Q
2023-03-02;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-03-02;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,13;500,00;1065,00;Q
2023-03-02;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-03-02;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;191,00;408,74;Q
2023-03-02;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-03-02;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;1414,00;3025,96;Q
2023-03-02;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-03-02;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;7200,00;15408,00;Q
2023-03-02;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-03-02;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;1996,00;4271,44;Q
2023-03-02;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-03-02;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;3000,00;6420,00;Q
2023-03-02;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-03-02;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;586,00;1254,04;Q
2023-03-02;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;1,00;100,00;Q
2023-03-02;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,15;2500,00;5375,00;Q
2023-03-02;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;2,00;200,00;Q
2023-03-02;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,15;318,00;683,70;Q
2023-03-02;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;2,00;200,00;Q
2023-03-02;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;2500,00;5350,00;Q
2023-03-02;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;2,00;200,00;Q
2023-03-02;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;2664,00;5700,96;Q
2023-03-02;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;2,00;200,00;Q
2023-03-02;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,15;724,00;1556,60;Q
2023-03-02;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;2,00;200,00;Q
2023-03-02;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;1776,00;3800,64;Q
2023-03-02;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;100,00;2,00;200,00;Q
2023-03-02;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;1938,00;4147,32;Q
2023-03-02;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;5427,00;11613,78;Q
2023-03-02;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,16;225,00;486,00;Q
2023-03-02;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,15;373,00;801,95;Q
2023-03-02;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,15;224,00;481,60;Q
2023-03-02;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,16;50,00;108,00;Q
2023-03-02;CERVECERIA NACIONAL CN S A;ACCIONES;1,00;59,00;40,00;2360,00;G
2023-03-02;CERVECERIA NACIONAL CN S A;ACCIONES;1,00;59,00;80,00;4720,00;G
2023-03-02;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,13;2000,00;4260,00;G
2023-03-02;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;189,00;404,46;G
2023-03-02;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;200,00;428,00;G
2023-03-02;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;109,00;233,26;G
2023-03-03;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-03;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;1087,00;2326,18;G
2023-03-03;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-03;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;1082,00;2315,48;G
2023-03-03;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-03;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,13;1266,00;2696,58;G
2023-03-03;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-03;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,15;160,00;344,00;G
2023-03-03;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-03;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,15;56,00;120,40;G
2023-03-03;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-03;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,15;232,00;498,80;G
2023-03-03;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-03;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,15;325,00;698,75;G
2023-03-03;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-03;CRIDESA;ACCIONES;1,00;4,00;2316,00;9264,00;Q
2023-03-03;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-03;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;4930,00;10550,20;Q
2023-03-03;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-03;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,13;10000,00;21300,00;Q
2023-03-03;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-03;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;10000,00;21400,00;Q
2023-03-03;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-03;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;10000,00;21400,00;Q
2023-03-03;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-03;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;10000,00;21400,00;Q
2023-03-03;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-03;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,13;5800,00;12354,00;Q
2023-03-03;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-03;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,14;2712,00;5803,68;Q
2023-03-03;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
2023-03-03;CORPORACION FAVORITA C.A.;ACCIONES;1,00;2,16;48,00;103,68;Q
2023-03-03;MUTUALISTA PICHINCHA;CERTIFICADOS DE APORTACION;100,00;98,00;1,00;98,00;Q
